Date,Open,High,Low,Close,Volume
6/26/2020 16:00:00,104,104,97.52,98.79,17438536
6/29/2020 16:00:00,99.77,99.77,94.18,98.1,6304608
6/30/2020 16:00:00,98.44,101.38,97.33,100.29,5056172
7/1/2020 16:00:00,100,103.65,99.25,102.95,5355583
7/2/2020 16:00:00,103.65,107.7,102.3,107.27,9060979
7/6/2020 16:00:00,109.34,109.68,104.72,106.39,7913074
7/7/2020 16:00:00,107,108.67,105.21,106.42,4591507
7/8/2020 16:00:00,107.37,114.69,107.1,114.55,6953530
7/9/2020 16:00:00,115.51,118.38,113.11,117.46,7064519
7/10/2020 16:00:00,117.57,118.25,115.41,116.65,3437219
7/13/2020 16:00:00,118.02,118.58,105.72,106.21,7228984
7/14/2020 16:00:00,107.14,109.35,99.12,105.61,9077257
7/15/2020 16:00:00,105.58,106.02,100.59,103.15,4948475
7/16/2020 16:00:00,102.1,102.82,98.61,101.06,5095948
7/17/2020 16:00:00,101.4,102.87,99,101.43,5725541
7/20/2020 16:00:00,101.89,106.95,101.66,106.72,5959176
7/21/2020 16:00:00,108.44,108.47,104.44,106.6,3628874
7/22/2020 16:00:00,106.6,107.18,102.6,103.71,3863734
7/23/2020 16:00:00,104.56,105.66,99.6,101.46,3726716
7/24/2020 16:00:00,99.1,101.67,97.06,100.03,4076704
7/27/2020 16:00:00,101.32,104.35,100.17,103.6,4537546
7/28/2020 16:00:00,104.4,109.28,103.82,105.73,4704482
7/29/2020 16:00:00,107.61,113.83,107.4,112.92,5178785
7/30/2020 16:00:00,111,112.8,108.91,111.91,2895945
7/31/2020 16:00:00,112.91,113.84,109.41,113.2,2813279
8/3/2020 16:00:00,114.48,116.18,112.25,115.48,4292455
8/4/2020 16:00:00,115.56,116,112.78,114.96,2667534
8/5/2020 16:00:00,114.97,116.18,113.98,114.75,4431975
8/6/2020 16:00:00,114.56,115.41,109.03,110.3,3871844
8/7/2020 16:00:00,107.2,107.39,100.28,101.75,6637368
8/10/2020 16:00:00,102.81,102.81,96.7,97,7267486
8/11/2020 16:00:00,97.1,100.5,93.37,98.16,8324166
8/12/2020 16:00:00,98.61,100.41,97.23,98.45,3193307
8/13/2020 16:00:00,99.44,102.12,98.31,100.89,3254917
8/14/2020 16:00:00,103.21,104.36,100.91,101.25,3416024
8/17/2020 16:00:00,102.01,105.5,101.75,105.34,2817431
8/18/2020 16:00:00,106.52,107.65,105.62,107.1,2551599
8/19/2020 16:00:00,107.65,109.69,105.7,108.15,2234737
8/20/2020 16:00:00,107.55,112.65,106.82,112.49,2803516
8/21/2020 16:00:00,112,113.53,110.87,112.02,2348640
8/24/2020 16:00:00,113.4,113.66,108.26,111.25,2810981
8/25/2020 16:00:00,110.3,114.45,109.35,113.57,2817384
8/26/2020 16:00:00,115.01,119.94,114.26,117.11,4861880
8/27/2020 16:00:00,117.4,118.27,113.78,117.13,3181375
8/28/2020 16:00:00,118.26,121,117.42,118.64,3602817
8/31/2020 16:00:00,120,126.55,120,125.73,8674423
9/1/2020 16:00:00,134.44,144.68,130,143.69,16047964
9/2/2020 16:00:00,152.04,153.1,130.98,142.07,32009783
9/3/2020 16:00:00,131,138.79,127,129.25,21225913
9/4/2020 16:00:00,125.28,129.95,115.25,125.19,10846622
9/8/2020 16:00:00,118.86,128.93,118,125.63,6962851
9/9/2020 16:00:00,129.61,129.7,124,128.18,5758320
9/10/2020 16:00:00,130.28,134.05,128.4,129.35,6511669
9/11/2020 16:00:00,131.12,131.66,122.85,126.28,4284125
9/14/2020 16:00:00,127.78,129.9,127.15,128.5,4223127
9/15/2020 16:00:00,130.65,132.19,127.35,131.45,5177527
9/16/2020 16:00:00,132,133.84,129.52,131.15,3653595
9/17/2020 16:00:00,127.48,129.23,124.8,128.58,4945102
9/18/2020 16:00:00,130.22,132.1,126.72,131.43,11713148
9/21/2020 16:00:00,127.25,138.55,125.45,138.13,7614075
9/22/2020 16:00:00,138.52,142.68,134.2,142.68,5846754
9/23/2020 16:00:00,141,143.7,136.91,138.6,3947458
9/24/2020 16:00:00,137.12,137.9,132.4,133.9,4402909
9/25/2020 16:00:00,135.8,138.6,134.65,136.39,3437433
9/28/2020 16:00:00,137.82,141.67,136.3,137.43,4233555
9/29/2020 16:00:00,137.7,138.35,135.37,136.35,2122870
9/30/2020 16:00:00,135.31,139.02,133.66,137.32,3669578
10/1/2020 16:00:00,139.5,145.76,138,142.87,7842336
10/2/2020 16:00:00,139.73,145.5,138.6,139.87,3449488
10/5/2020 16:00:00,143.81,148.28,142.81,144.88,5863248
10/6/2020 16:00:00,146,148.67,143.5,145.13,5596359
10/7/2020 16:00:00,146,148.84,144.28,144.57,4620652
10/8/2020 16:00:00,146.45,146.46,141.53,142.97,3440686
10/9/2020 16:00:00,144.1,145.63,142.61,143.57,2364073
10/12/2020 16:00:00,146.5,149.75,144.82,145.96,4188117
10/13/2020 16:00:00,147.08,153.63,147.01,152.8,6103281
10/14/2020 16:00:00,153.6,153.9,145.32,147.79,4943980
10/15/2020 16:00:00,143.39,145.75,141.13,145.36,4383123
10/16/2020 16:00:00,148,148.88,144.91,145.34,2960228
10/19/2020 16:00:00,146.72,149.59,143.67,144.66,3149154
10/20/2020 16:00:00,145.29,146.49,142.15,142.64,2572474
10/21/2020 16:00:00,143.07,143.67,132.55,135.14,6095209
10/22/2020 16:00:00,136.83,138.68,131.64,134.54,5158901
10/23/2020 16:00:00,134.91,135.54,132.8,135.42,1955021
10/26/2020 16:00:00,134.01,138.45,129.52,133.08,3623763
10/27/2020 16:00:00,134.08,136.13,131.63,133.48,2263148
10/28/2020 16:00:00,132.05,132.82,129.11,131.57,2599204
10/29/2020 16:00:00,132.36,132.7,126.34,127.36,3186766
10/30/2020 16:00:00,125.4,126.32,120.45,123.84,4176654
11/2/2020 16:00:00,124.55,126.76,121.77,124.47,2503008
11/3/2020 16:00:00,125.71,127.47,123.83,126.86,2021397
11/4/2020 16:00:00,133.98,137.13,132,136.32,3461903
11/5/2020 16:00:00,140.49,141.6,137.71,138.92,2949925
11/6/2020 16:00:00,138.58,144.29,138.11,141.79,2614845
11/9/2020 16:00:00,136.25,137.36,126.02,126.55,6457915
11/10/2020 16:00:00,127.08,128,118.1,123.5,4935818
11/11/2020 16:00:00,128.13,132.18,127.5,130.96,3677317
11/12/2020 16:00:00,132.92,137.5,132.1,137.3,3837735
11/13/2020 16:00:00,137.75,138,131.19,132.18,3033270
11/16/2020 16:00:00,129.39,132.89,128.22,131.58,3050205
11/17/2020 16:00:00,132.74,139.8,130.5,137.78,4891515
11/18/2020 16:00:00,137.73,139.47,135,137.68,2221095
11/19/2020 16:00:00,138.39,147.09,138.01,143.76,4802504
11/20/2020 16:00:00,145.19,146.95,143.26,145.72,2982769
